ID,FMC,VEGTYPE,red_630_690,nir1_780_900,blue_450_520,green_530_610,nir2_1230_1250,swir1_1550_1750,swir2_2090_2350
2259,69.2,grass,0.0855,0.2473,0.0437,0.086,0.3092,0.303,0.2126
2260,69.2,grass,0.0835,0.2473,0.0425,0.0829,0.3092,0.303,0.2126
2261,69.2,grass,0.0819,0.2473,0.0417,0.0803,0.3092,0.303,0.2126
2262,69.2,grass,0.0807,0.2473,0.0411,0.0781,0.3092,0.303,0.2126
2263,66.3,grass,0.0976,0.2453,0.0518,0.1006,0.3064,0.2981,0.2068
2264,66.3,grass,0.092,0.2453,0.0478,0.0944,0.3064,0.2981,0.2068
2265,66.3,grass,0.0882,0.2453,0.0453,0.0896,0.3064,0.2981,0.2068
2266,66.3,grass,0.0854,0.2453,0.0436,0.0858,0.3064,0.2981,0.2068
2267,66.3,grass,0.0834,0.2453,0.0425,0.0827,0.3064,0.2981,0.2068
2268,66.3,grass,0.0819,0.2453,0.0417,0.0801,0.3064,0.2981,0.2068
2269,66.3,grass,0.0807,0.2453,0.0411,0.0779,0.3064,0.2981,0.2068
2270,66.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.3125,0.3096,0.2213
2271,66.0,grass,0.0923,0.2495,0.048,0.0953,0.3125,0.3096,0.2213
2272,66.0,grass,0.0884,0.2495,0.0454,0.0903,0.3125,0.3096,0.2213
2273,66.0,grass,0.0856,0.2495,0.0437,0.0863,0.3125,0.3096,0.2213
2274,66.0,grass,0.0835,0.2495,0.0425,0.0831,0.3125,0.3096,0.2213
2275,66.0,grass,0.0819,0.2495,0.0417,0.0805,0.3125,0.3096,0.2213
2276,66.0,grass,0.0807,0.2495,0.0411,0.0782,0.3125,0.3096,0.2213
2277,65.0,grass,0.0986,0.254,0.0523,0.1029,0.3192,0.3241,0.2468
2278,65.0,grass,0.0927,0.254,0.0481,0.0962,0.3192,0.3241,0.2468
2279,65.0,grass,0.0886,0.254,0.0455,0.091,0.3192,0.3241,0.2468
2280,65.0,grass,0.0858,0.254,0.0437,0.0869,0.3192,0.3241,0.2468
2281,65.0,grass,0.0836,0.254,0.0426,0.0836,0.3192,0.3241,0.2468
2282,65.0,grass,0.08199999999999999,0.254,0.0417,0.0808,0.3192,0.3241,0.2468
2283,65.0,grass,0.0808,0.254,0.0411,0.0786,0.3192,0.3241,0.2468
2284,63.1,grass,0.0978,0.2473,0.0519,0.1011,0.3095,0.3041,0.2138
2285,63.1,grass,0.0922,0.2473,0.0479,0.0948,0.3095,0.3041,0.2138
2286,63.1,grass,0.0883,0.2473,0.0453,0.0899,0.3095,0.3041,0.2138
2287,63.1,grass,0.0855,0.2473,0.0437,0.086,0.3095,0.3041,0.2138
2288,63.1,grass,0.0835,0.2473,0.0425,0.0829,0.3095,0.3041,0.2138
2289,63.1,grass,0.0819,0.2473,0.0417,0.0803,0.3095,0.3041,0.2138
2290,63.1,grass,0.0807,0.2473,0.0411,0.0781,0.3095,0.3041,0.2138
2291,61.3,grass,0.0976,0.2453,0.0518,0.1006,0.3067,0.2991,0.2078
2292,61.3,grass,0.092,0.2453,0.0478,0.0944,0.3067,0.2991,0.2078
2293,61.3,grass,0.0882,0.2453,0.0453,0.0896,0.3067,0.2991,0.2078
2294,61.3,grass,0.0854,0.2453,0.0436,0.0858,0.3067,0.2991,0.2078
2295,61.3,grass,0.0834,0.2453,0.0425,0.0827,0.3067,0.2991,0.2078
2296,61.3,grass,0.0819,0.2453,0.0417,0.0801,0.3067,0.2991,0.2078
2297,61.3,grass,0.0807,0.2453,0.0411,0.0779,0.3067,0.2991,0.2078
2298,60.0,grass,0.0983,0.2517,0.0522,0.1023,0.3159,0.3171,0.2331
2299,60.0,grass,0.0925,0.2517,0.048,0.0957,0.3159,0.3171,0.2331
2300,60.0,grass,0.0885,0.2517,0.0454,0.0906,0.3159,0.3171,0.2331
2301,60.0,grass,0.0857,0.2517,0.0437,0.0866,0.3159,0.3171,0.2331
2302,60.0,grass,0.0836,0.2517,0.0425,0.0833,0.3159,0.3171,0.2331
2303,60.0,grass,0.08199999999999999,0.2517,0.0417,0.0807,0.3159,0.3171,0.2331
2304,60.0,grass,0.0808,0.2517,0.0411,0.0784,0.3159,0.3171,0.2331
2305,58.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.3128,0.3108,0.223
2306,58.0,grass,0.0923,0.2495,0.048,0.0953,0.3128,0.3108,0.223
2307,58.0,grass,0.0884,0.2495,0.0454,0.0903,0.3128,0.3108,0.223
2308,58.0,grass,0.0856,0.2495,0.0437,0.0863,0.3128,0.3108,0.223
2309,58.0,grass,0.0835,0.2495,0.0425,0.0831,0.3128,0.3108,0.223
2310,58.0,grass,0.0819,0.2495,0.0417,0.0805,0.3128,0.3108,0.223
2311,58.0,grass,0.0807,0.2495,0.0411,0.0782,0.3128,0.3108,0.223
2312,56.9,grass,0.0978,0.2473,0.0519,0.1011,0.3098,0.3052,0.2151
2313,56.9,grass,0.0922,0.2473,0.0479,0.0948,0.3098,0.3052,0.2151
2314,56.9,grass,0.0883,0.2473,0.0453,0.0899,0.3098,0.3052,0.2151
2315,56.9,grass,0.0855,0.2473,0.0437,0.086,0.3098,0.3052,0.2151
2316,56.9,grass,0.0835,0.2473,0.0425,0.0829,0.3098,0.3052,0.2151
2317,56.9,grass,0.0819,0.2473,0.0417,0.0803,0.3098,0.3052,0.2151
2318,56.9,grass,0.0807,0.2473,0.0411,0.0781,0.3098,0.3052,0.2151
2319,56.3,grass,0.0976,0.2453,0.0518,0.1006,0.307,0.3,0.2088
2320,56.3,grass,0.092,0.2453,0.0478,0.0944,0.307,0.3,0.2088
2321,56.3,grass,0.0882,0.2453,0.0453,0.0896,0.307,0.3,0.2088
2322,56.3,grass,0.0854,0.2453,0.0436,0.0858,0.307,0.3,0.2088
2323,56.3,grass,0.0834,0.2453,0.0425,0.0827,0.307,0.3,0.2088
2324,56.3,grass,0.0819,0.2453,0.0417,0.0801,0.307,0.3,0.2088
2325,56.3,grass,0.0807,0.2453,0.0411,0.0779,0.307,0.3,0.2088
2326,51.3,grass,0.0976,0.2453,0.0518,0.1006,0.3073,0.301,0.2099
2327,51.3,grass,0.092,0.2453,0.0478,0.0944,0.3073,0.301,0.2099
2328,51.3,grass,0.0882,0.2453,0.0453,0.0896,0.3073,0.301,0.2099
2329,51.3,grass,0.0854,0.2453,0.0436,0.0858,0.3073,0.301,0.2099
2330,51.3,grass,0.0834,0.2453,0.0425,0.0827,0.3073,0.301,0.2099
2331,51.3,grass,0.0819,0.2453,0.0417,0.0801,0.3073,0.301,0.2099
2332,51.3,grass,0.0807,0.2453,0.0411,0.0779,0.3073,0.301,0.2099
2333,50.8,grass,0.0978,0.2473,0.0519,0.1011,0.3101,0.3063,0.2164
2334,50.8,grass,0.0922,0.2473,0.0479,0.0948,0.3101,0.3063,0.2164
2335,50.8,grass,0.0883,0.2473,0.0453,0.0899,0.3101,0.3063,0.2164
2336,50.8,grass,0.0855,0.2473,0.0437,0.086,0.3101,0.3063,0.2164
2337,50.8,grass,0.0835,0.2473,0.0425,0.0829,0.3101,0.3063,0.2164
2338,50.8,grass,0.0819,0.2473,0.0417,0.0803,0.3101,0.3063,0.2164
2339,50.8,grass,0.0807,0.2473,0.0411,0.0781,0.3101,0.3063,0.2164
2340,50.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.3131,0.312,0.2247
2341,50.0,grass,0.0923,0.2495,0.048,0.0953,0.3131,0.312,0.2247
2342,50.0,grass,0.0884,0.2495,0.0454,0.0903,0.3131,0.312,0.2247
2343,50.0,grass,0.0856,0.2495,0.0437,0.0863,0.3131,0.312,0.2247
2344,50.0,grass,0.0835,0.2495,0.0425,0.0831,0.3131,0.312,0.2247
2345,50.0,grass,0.0819,0.2495,0.0417,0.0805,0.3131,0.312,0.2247
2346,50.0,grass,0.0807,0.2495,0.0411,0.0782,0.3131,0.312,0.2247
2347,48.6,grass,0.0983,0.2517,0.0522,0.1023,0.3162,0.3185,0.2354
2348,48.6,grass,0.0925,0.2517,0.048,0.0957,0.3162,0.3185,0.2354
2349,48.6,grass,0.0885,0.2517,0.0454,0.0906,0.3162,0.3185,0.2354
2350,48.6,grass,0.0857,0.2517,0.0437,0.0866,0.3162,0.3185,0.2354
2351,48.6,grass,0.0836,0.2517,0.0425,0.0833,0.3162,0.3185,0.2354
2352,48.6,grass,0.08199999999999999,0.2517,0.0417,0.0807,0.3162,0.3185,0.2354
2353,48.6,grass,0.0808,0.2517,0.0411,0.0784,0.3162,0.3185,0.2354
2354,46.3,grass,0.0976,0.2453,0.0518,0.1006,0.3076,0.3021,0.21100000000000002
2355,46.3,grass,0.092,0.2453,0.0478,0.0944,0.3076,0.3021,0.21100000000000002
2356,46.3,grass,0.0882,0.2453,0.0453,0.0896,0.3076,0.3021,0.21100000000000002
2357,46.3,grass,0.0854,0.2453,0.0436,0.0858,0.3076,0.3021,0.21100000000000002
2358,46.3,grass,0.0834,0.2453,0.0425,0.0827,0.3076,0.3021,0.21100000000000002
2359,46.3,grass,0.0819,0.2453,0.0417,0.0801,0.3076,0.3021,0.21100000000000002
2360,46.3,grass,0.0807,0.2453,0.0411,0.0779,0.3076,0.3021,0.21100000000000002
2361,45.0,grass,0.0986,0.254,0.0523,0.1029,0.3195,0.3257,0.2498
2362,45.0,grass,0.0927,0.254,0.0481,0.0962,0.3195,0.3257,0.2498
2363,45.0,grass,0.0886,0.254,0.0455,0.091,0.3195,0.3257,0.2498
2364,45.0,grass,0.0858,0.254,0.0437,0.0869,0.3195,0.3257,0.2498
2365,45.0,grass,0.0836,0.254,0.0426,0.0836,0.3195,0.3257,0.2498
2366,45.0,grass,0.08199999999999999,0.254,0.0417,0.0808,0.3195,0.3257,0.2498
2367,45.0,grass,0.0808,0.254,0.0411,0.0786,0.3195,0.3257,0.2498
2368,44.6,grass,0.0978,0.2473,0.0519,0.1011,0.3104,0.3074,0.2178
2369,44.6,grass,0.0922,0.2473,0.0479,0.0948,0.3104,0.3074,0.2178
2370,44.6,grass,0.0883,0.2473,0.0453,0.0899,0.3104,0.3074,0.2178
2371,44.6,grass,0.0855,0.2473,0.0437,0.086,0.3104,0.3074,0.2178
2372,44.6,grass,0.0835,0.2473,0.0425,0.0829,0.3104,0.3074,0.2178
2373,44.6,grass,0.0819,0.2473,0.0417,0.0803,0.3104,0.3074,0.2178
2374,44.6,grass,0.0807,0.2473,0.0411,0.0781,0.3104,0.3074,0.2178
2375,42.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.3134,0.3133,0.2265
2376,42.0,grass,0.0923,0.2495,0.048,0.0953,0.3134,0.3133,0.2265
2377,42.0,grass,0.0884,0.2495,0.0454,0.0903,0.3134,0.3133,0.2265
2378,42.0,grass,0.0856,0.2495,0.0437,0.0863,0.3134,0.3133,0.2265
2379,42.0,grass,0.0835,0.2495,0.0425,0.0831,0.3134,0.3133,0.2265
2380,42.0,grass,0.0819,0.2495,0.0417,0.0805,0.3134,0.3133,0.2265
2381,42.0,grass,0.0807,0.2495,0.0411,0.0782,0.3134,0.3133,0.2265
2382,41.3,grass,0.0976,0.2453,0.0518,0.1006,0.3079,0.3031,0.2122
2383,41.3,grass,0.092,0.2453,0.0478,0.0944,0.3079,0.3031,0.2122
2384,41.3,grass,0.0882,0.2453,0.0453,0.0896,0.3079,0.3031,0.2122
2385,41.3,grass,0.0854,0.2453,0.0436,0.0858,0.3079,0.3031,0.2122
2386,41.3,grass,0.0834,0.2453,0.0425,0.0827,0.3079,0.3031,0.2122
2387,41.3,grass,0.0819,0.2453,0.0417,0.0801,0.3079,0.3031,0.2122
2388,41.3,grass,0.0807,0.2453,0.0411,0.0779,0.3079,0.3031,0.2122
2389,37.1,grass,0.0983,0.2517,0.0522,0.1023,0.3166,0.3198,0.2378
2390,37.1,grass,0.0925,0.2517,0.048,0.0957,0.3166,0.3198,0.2378
2391,37.1,grass,0.0885,0.2517,0.0454,0.0906,0.3166,0.3198,0.2378
2392,37.1,grass,0.0857,0.2517,0.0437,0.0866,0.3166,0.3198,0.2378
2393,37.1,grass,0.0836,0.2517,0.0425,0.0833,0.3166,0.3198,0.2378
2394,37.1,grass,0.08199999999999999,0.2517,0.0417,0.0807,0.3166,0.3198,0.2378
2395,37.1,grass,0.0808,0.2517,0.0411,0.0784,0.3166,0.3198,0.2378
2396,36.3,grass,0.0976,0.2453,0.0518,0.1006,0.3081,0.3042,0.2134
2397,36.3,grass,0.092,0.2453,0.0478,0.0944,0.3081,0.3042,0.2134
2398,36.3,grass,0.0882,0.2453,0.0453,0.0896,0.3081,0.3042,0.2134
2399,36.3,grass,0.0854,0.2453,0.0436,0.0858,0.3081,0.3042,0.2134
2400,36.3,grass,0.0834,0.2453,0.0425,0.0827,0.3081,0.3042,0.2134
2401,36.3,grass,0.0819,0.2453,0.0417,0.0801,0.3081,0.3042,0.2134
2402,36.3,grass,0.0807,0.2453,0.0411,0.0779,0.3081,0.3042,0.2134
2403,34.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.3137,0.3145,0.2284
2404,34.0,grass,0.0923,0.2495,0.048,0.0953,0.3137,0.3145,0.2284
2405,34.0,grass,0.0884,0.2495,0.0454,0.0903,0.3137,0.3145,0.2284
2406,34.0,grass,0.0856,0.2495,0.0437,0.0863,0.3137,0.3145,0.2284
2407,34.0,grass,0.0835,0.2495,0.0425,0.0831,0.3137,0.3145,0.2284
2408,34.0,grass,0.0819,0.2495,0.0417,0.0805,0.3137,0.3145,0.2284
2409,34.0,grass,0.0807,0.2495,0.0411,0.0782,0.3137,0.3145,0.2284
2410,32.3,grass,0.0978,0.2473,0.0519,0.1011,0.311,0.3097,0.2208
2411,32.3,grass,0.0922,0.2473,0.0479,0.0948,0.311,0.3097,0.2208
2412,32.3,grass,0.0883,0.2473,0.0453,0.0899,0.311,0.3097,0.2208
2413,32.3,grass,0.0855,0.2473,0.0437,0.086,0.311,0.3097,0.2208
2414,32.3,grass,0.0835,0.2473,0.0425,0.0829,0.311,0.3097,0.2208
2415,32.3,grass,0.0819,0.2473,0.0417,0.0803,0.311,0.3097,0.2208
2416,32.3,grass,0.0807,0.2473,0.0411,0.0781,0.311,0.3097,0.2208
2417,31.3,grass,0.0976,0.2453,0.0518,0.1006,0.3084,0.3052,0.2147
2418,31.3,grass,0.092,0.2453,0.0478,0.0944,0.3084,0.3052,0.2147
2419,31.3,grass,0.0882,0.2453,0.0453,0.0896,0.3084,0.3052,0.2147
2420,31.3,grass,0.0854,0.2453,0.0436,0.0858,0.3084,0.3052,0.2147
2421,31.3,grass,0.0834,0.2453,0.0425,0.0827,0.3084,0.3052,0.2147
2422,31.3,grass,0.0819,0.2453,0.0417,0.0801,0.3084,0.3052,0.2147
2423,31.3,grass,0.0807,0.2453,0.0411,0.0779,0.3084,0.3052,0.2147
2424,26.3,grass,0.0976,0.2453,0.0518,0.1006,0.3087,0.3063,0.21600000000000003
2425,26.3,grass,0.092,0.2453,0.0478,0.0944,0.3087,0.3063,0.21600000000000003
2426,26.3,grass,0.0882,0.2453,0.0453,0.0896,0.3087,0.3063,0.21600000000000003
2427,26.3,grass,0.0854,0.2453,0.0436,0.0858,0.3087,0.3063,0.21600000000000003
2428,26.3,grass,0.0834,0.2453,0.0425,0.0827,0.3087,0.3063,0.21600000000000003
2429,26.3,grass,0.0819,0.2453,0.0417,0.0801,0.3087,0.3063,0.21600000000000003
2430,26.3,grass,0.0807,0.2453,0.0411,0.0779,0.3087,0.3063,0.21600000000000003
2431,26.2,grass,0.0978,0.2473,0.0519,0.1011,0.3113,0.3109,0.2224
2432,26.2,grass,0.0922,0.2473,0.0479,0.0948,0.3113,0.3109,0.2224
2433,26.2,grass,0.0883,0.2473,0.0453,0.0899,0.3113,0.3109,0.2224
2434,26.2,grass,0.0855,0.2473,0.0437,0.086,0.3113,0.3109,0.2224
2435,26.2,grass,0.0835,0.2473,0.0425,0.0829,0.3113,0.3109,0.2224
2436,26.2,grass,0.0819,0.2473,0.0417,0.0803,0.3113,0.3109,0.2224
2437,26.2,grass,0.0807,0.2473,0.0411,0.0781,0.3113,0.3109,0.2224
2438,26.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.314,0.3158,0.2303
2439,26.0,grass,0.0923,0.2495,0.048,0.0953,0.314,0.3158,0.2303
2440,26.0,grass,0.0884,0.2495,0.0454,0.0903,0.314,0.3158,0.2303
2441,26.0,grass,0.0856,0.2495,0.0437,0.0863,0.314,0.3158,0.2303
2442,26.0,grass,0.0835,0.2495,0.0425,0.0831,0.314,0.3158,0.2303
2443,26.0,grass,0.0819,0.2495,0.0417,0.0805,0.314,0.3158,0.2303
2444,26.0,grass,0.0807,0.2495,0.0411,0.0782,0.314,0.3158,0.2303
2445,25.7,grass,0.0983,0.2517,0.0522,0.1023,0.3169,0.3213,0.2403
2446,25.7,grass,0.0925,0.2517,0.048,0.0957,0.3169,0.3213,0.2403
2447,25.7,grass,0.0885,0.2517,0.0454,0.0906,0.3169,0.3213,0.2403
2448,25.7,grass,0.0857,0.2517,0.0437,0.0866,0.3169,0.3213,0.2403
2449,25.7,grass,0.0836,0.2517,0.0425,0.0833,0.3169,0.3213,0.2403
2450,25.7,grass,0.08199999999999999,0.2517,0.0417,0.0807,0.3169,0.3213,0.2403
2451,25.7,grass,0.0808,0.2517,0.0411,0.0784,0.3169,0.3213,0.2403
2452,25.0,grass,0.0986,0.254,0.0523,0.1029,0.3199,0.3272,0.2557
2453,25.0,grass,0.0927,0.254,0.0481,0.0962,0.3199,0.3272,0.2557
2454,25.0,grass,0.0886,0.254,0.0455,0.091,0.3199,0.3272,0.2557
2455,25.0,grass,0.0858,0.254,0.0437,0.0869,0.3199,0.3272,0.2557
2456,25.0,grass,0.0836,0.254,0.0426,0.0836,0.3199,0.3272,0.2557
2457,25.0,grass,0.08199999999999999,0.254,0.0417,0.0808,0.3199,0.3272,0.2557
2458,25.0,grass,0.0808,0.254,0.0411,0.0786,0.3199,0.3272,0.2557
2459,21.3,grass,0.0976,0.2453,0.0518,0.1006,0.309,0.3075,0.2174
2460,21.3,grass,0.092,0.2453,0.0478,0.0944,0.309,0.3075,0.2174
2461,21.3,grass,0.0882,0.2453,0.0453,0.0896,0.309,0.3075,0.2174
2462,21.3,grass,0.0854,0.2453,0.0436,0.0858,0.309,0.3075,0.2174
2463,21.3,grass,0.0834,0.2453,0.0425,0.0827,0.309,0.3075,0.2174
2464,21.3,grass,0.0819,0.2453,0.0417,0.0801,0.309,0.3075,0.2174
2465,21.3,grass,0.0807,0.2453,0.0411,0.0779,0.309,0.3075,0.2174
2466,20.0,grass,0.0978,0.2473,0.0519,0.1011,0.3116,0.3121,0.2241
2467,20.0,grass,0.0922,0.2473,0.0479,0.0948,0.3116,0.3121,0.2241
2468,20.0,grass,0.0883,0.2473,0.0453,0.0899,0.3116,0.3121,0.2241
2469,20.0,grass,0.0855,0.2473,0.0437,0.086,0.3116,0.3121,0.2241
2470,20.0,grass,0.0835,0.2473,0.0425,0.0829,0.3116,0.3121,0.2241
2471,20.0,grass,0.0819,0.2473,0.0417,0.0803,0.3116,0.3121,0.2241
2472,20.0,grass,0.0807,0.2473,0.0411,0.0781,0.3116,0.3121,0.2241
2473,18.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.3144,0.3172,0.2324
2474,18.0,grass,0.0923,0.2495,0.048,0.0953,0.3144,0.3172,0.2324
2475,18.0,grass,0.0884,0.2495,0.0454,0.0903,0.3144,0.3172,0.2324
2476,18.0,grass,0.0856,0.2495,0.0437,0.0863,0.3144,0.3172,0.2324
2477,18.0,grass,0.0835,0.2495,0.0425,0.0831,0.3144,0.3172,0.2324
2478,18.0,grass,0.0819,0.2495,0.0417,0.0805,0.3144,0.3172,0.2324
2479,18.0,grass,0.0807,0.2495,0.0411,0.0782,0.3144,0.3172,0.2324
2480,16.3,grass,0.0976,0.2453,0.0518,0.1006,0.3093,0.3092,0.2188
2481,16.3,grass,0.092,0.2453,0.0478,0.0944,0.3093,0.3092,0.2188
2482,16.3,grass,0.0882,0.2453,0.0453,0.0896,0.3093,0.3092,0.2188
2483,16.3,grass,0.0854,0.2453,0.0436,0.0858,0.3093,0.3092,0.2188
2484,16.3,grass,0.0834,0.2453,0.0425,0.0827,0.3093,0.3092,0.2188
2485,16.3,grass,0.0819,0.2453,0.0417,0.0801,0.3093,0.3092,0.2188
2486,16.3,grass,0.0807,0.2453,0.0411,0.0779,0.3093,0.3092,0.2188
2487,14.3,grass,0.0983,0.2517,0.0522,0.1023,0.3172,0.3227,0.2429
2488,14.3,grass,0.0925,0.2517,0.048,0.0957,0.3172,0.3227,0.2429
2489,14.3,grass,0.0885,0.2517,0.0454,0.0906,0.3172,0.3227,0.2429
2490,14.3,grass,0.0857,0.2517,0.0437,0.0866,0.3172,0.3227,0.2429
2491,14.3,grass,0.0836,0.2517,0.0425,0.0833,0.3172,0.3227,0.2429
2492,14.3,grass,0.08199999999999999,0.2517,0.0417,0.0807,0.3172,0.3227,0.2429
2493,14.3,grass,0.0808,0.2517,0.0411,0.0784,0.3172,0.3227,0.2429
2494,13.8,grass,0.0978,0.2473,0.0519,0.1011,0.3119,0.3134,0.2259
2495,13.8,grass,0.0922,0.2473,0.0479,0.0948,0.3119,0.3134,0.2259
2496,13.8,grass,0.0883,0.2473,0.0453,0.0899,0.3119,0.3134,0.2259
2497,13.8,grass,0.0855,0.2473,0.0437,0.086,0.3119,0.3134,0.2259
2498,13.8,grass,0.0835,0.2473,0.0425,0.0829,0.3119,0.3134,0.2259
2499,13.8,grass,0.0819,0.2473,0.0417,0.0803,0.3119,0.3134,0.2259
2500,13.8,grass,0.0807,0.2473,0.0411,0.0781,0.3119,0.3134,0.2259
2501,11.3,grass,0.0976,0.2453,0.0518,0.1006,0.3096,0.3098,0.2203
2502,11.3,grass,0.092,0.2453,0.0478,0.0944,0.3096,0.3098,0.2203
2503,11.3,grass,0.0882,0.2453,0.0453,0.0896,0.3096,0.3098,0.2203
2504,11.3,grass,0.0854,0.2453,0.0436,0.0858,0.3096,0.3098,0.2203
2505,11.3,grass,0.0834,0.2453,0.0425,0.0827,0.3096,0.3098,0.2203
2506,11.3,grass,0.0819,0.2453,0.0417,0.0801,0.3096,0.3098,0.2203
2507,11.3,grass,0.0807,0.2453,0.0411,0.0779,0.3096,0.3098,0.2203
2508,10.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.3147,0.3185,0.2346
2509,10.0,grass,0.0923,0.2495,0.048,0.0953,0.3147,0.3185,0.2346
2510,10.0,grass,0.0884,0.2495,0.0454,0.0903,0.3147,0.3185,0.2346
2511,10.0,grass,0.0856,0.2495,0.0437,0.0863,0.3147,0.3185,0.2346
2512,10.0,grass,0.0835,0.2495,0.0425,0.0831,0.3147,0.3185,0.2346
2513,10.0,grass,0.0819,0.2495,0.0417,0.0805,0.3147,0.3185,0.2346
2514,10.0,grass,0.0807,0.2495,0.0411,0.0782,0.3147,0.3185,0.2346
2515,7.7,grass,0.0978,0.2473,0.0519,0.1011,0.3122,0.3146,0.2277
2516,7.7,grass,0.0922,0.2473,0.0479,0.0948,0.3122,0.3146,0.2277
2517,7.7,grass,0.0883,0.2473,0.0453,0.0899,0.3122,0.3146,0.2277
2518,7.7,grass,0.0855,0.2473,0.0437,0.086,0.3122,0.3146,0.2277
2519,7.7,grass,0.0835,0.2473,0.0425,0.0829,0.3122,0.3146,0.2277
2520,7.7,grass,0.0819,0.2473,0.0417,0.0803,0.3122,0.3146,0.2277
2521,7.7,grass,0.0807,0.2473,0.0411,0.0781,0.3122,0.3146,0.2277
2522,6.3,grass,0.0976,0.2453,0.0518,0.1006,0.3099,0.311,0.2219
2523,6.3,grass,0.092,0.2453,0.0478,0.0944,0.3099,0.311,0.2219
2524,6.3,grass,0.0882,0.2453,0.0453,0.0896,0.3099,0.311,0.2219
2525,6.3,grass,0.0854,0.2453,0.0436,0.0858,0.3099,0.311,0.2219
2526,6.3,grass,0.0834,0.2453,0.0425,0.0827,0.3099,0.311,0.2219
2527,6.3,grass,0.0819,0.2453,0.0417,0.0801,0.3099,0.311,0.2219
2528,6.3,grass,0.0807,0.2453,0.0411,0.0779,0.3099,0.311,0.2219
2529,5.0,grass,0.0986,0.254,0.0523,0.1029,0.3202,0.3289,0.2567
2530,5.0,grass,0.0927,0.254,0.0481,0.0962,0.3202,0.3289,0.2567
2531,5.0,grass,0.0886,0.254,0.0455,0.091,0.3202,0.3289,0.2567
2532,5.0,grass,0.0858,0.254,0.0437,0.0869,0.3202,0.3289,0.2567
2533,5.0,grass,0.0836,0.254,0.0426,0.0836,0.3202,0.3289,0.2567
2534,5.0,grass,0.08199999999999999,0.254,0.0417,0.0808,0.3202,0.3289,0.2567
2535,5.0,grass,0.0808,0.254,0.0411,0.0786,0.3202,0.3289,0.2567
2536,2.9,grass,0.0983,0.2517,0.0522,0.1023,0.3176,0.3242,0.2458
2537,2.9,grass,0.0925,0.2517,0.048,0.0957,0.3176,0.3242,0.2458
2538,2.9,grass,0.0885,0.2517,0.0454,0.0906,0.3176,0.3242,0.2458
2539,2.9,grass,0.0857,0.2517,0.0437,0.0866,0.3176,0.3242,0.2458
2540,2.9,grass,0.0836,0.2517,0.0425,0.0833,0.3176,0.3242,0.2458
2541,2.9,grass,0.08199999999999999,0.2517,0.0417,0.0807,0.3176,0.3242,0.2458
2542,2.9,grass,0.0808,0.2517,0.0411,0.0784,0.3176,0.3242,0.2458
2543,2.0,grass,0.0981,0.2495,0.052000000000000005,0.1017,0.315,0.3199,0.237
2544,2.0,grass,0.0923,0.2495,0.048,0.0953,0.315,0.3199,0.237
2545,2.0,grass,0.0884,0.2495,0.0454,0.0903,0.315,0.3199,0.237
2546,2.0,grass,0.0856,0.2495,0.0437,0.0863,0.315,0.3199,0.237
2547,2.0,grass,0.0835,0.2495,0.0425,0.0831,0.315,0.3199,0.237
2548,2.0,grass,0.0819,0.2495,0.0417,0.0805,0.315,0.3199,0.237
2549,2.0,grass,0.0807,0.2495,0.0411,0.0782,0.315,0.3199,0.237
2550,1.5,grass,0.0978,0.2473,0.0519,0.1011,0.3125,0.3159,0.2297
2551,1.5,grass,0.0922,0.2473,0.0479,0.0948,0.3125,0.3159,0.2297
2552,1.5,grass,0.0883,0.2473,0.0453,0.0899,0.3125,0.3159,0.2297
2553,1.5,grass,0.0855,0.2473,0.0437,0.086,0.3125,0.3159,0.2297
2554,1.5,grass,0.0835,0.2473,0.0425,0.0829,0.3125,0.3159,0.2297
2555,1.5,grass,0.0819,0.2473,0.0417,0.0803,0.3125,0.3159,0.2297
2556,1.5,grass,0.0807,0.2473,0.0411,0.0781,0.3125,0.3159,0.2297
2557,1.3,grass,0.0976,0.2453,0.0518,0.1006,0.3102,0.3122,0.2235
2558,1.3,grass,0.092,0.2453,0.0478,0.0944,0.3102,0.3122,0.2235
2559,1.3,grass,0.0882,0.2453,0.0453,0.0896,0.3102,0.3122,0.2235
2560,1.3,grass,0.0854,0.2453,0.0436,0.0858,0.3102,0.3122,0.2235
2561,1.3,grass,0.0834,0.2453,0.0425,0.0827,0.3102,0.3122,0.2235
2562,1.3,grass,0.0819,0.2453,0.0417,0.0801,0.3102,0.3122,0.2235
2563,1.3,grass,0.0807,0.2453,0.0411,0.0779,0.3102,0.3122,0.2235
2564,135.7,shrub,0.0692,0.2134,0.0363,0.0622,0.2475,0.2158,0.1502
2565,135.7,shrub,0.0685,0.215,0.0361,0.0618,0.2473,0.2138,0.1482
2566,135.7,shrub,0.0678,0.2166,0.0359,0.0615,0.2471,0.212,0.1465
2567,135.7,shrub,0.0673,0.218,0.0357,0.0612,0.247,0.2104,0.145
2568,135.7,shrub,0.0668,0.2194,0.0355,0.0609,0.2468,0.209,0.1436
